selected,total,duration,solving_time,instant,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,"(1, 9)","(2, 10)","(3, 11)","(9, 1)","(10, 2)","(11, 3)","(12, 4)","(13, 5)","(15, 7)","(16, 8)","(10, 9)","(9, 10)","(11, 10)","(10, 11)","(12, 11)","(11, 12)","(13, 12)","(12, 13)","(14, 13)","(13, 14)","(15, 14)","(14, 15)","(16, 15)","(15, 16)","(9, 16)","(16, 9)","(10, 17)","(17, 10)","(12, 17)","(17, 12)","(14, 17)","(17, 14)","(16, 17)","(17, 16)","(10, 18)","(18, 10)","(12, 18)","(18, 12)","(14, 18)","(18, 14)","(16, 18)","(18, 16)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.0,0.0,0.18,0.74,0.86,0.88,0.0,0.21,0.672,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.036,0.084,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.03,0.231,0.105,0.172,0.145,0.388,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.0,0.0,0.066,0.015
0.0,0.0,0.0,0.0,6.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.0,0.0,0.18,0.74,0.86,0.88,0.0,0.21,0.672,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.036,0.084,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.03,0.231,0.105,0.172,0.145,0.388,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.0,0.0,0.066,0.015
0.0,0.0,0.0,0.0,11.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.0,0.0,0.18,0.74,0.86,0.88,0.0,0.21,0.672,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.036,0.084,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.03,0.231,0.105,0.172,0.145,0.388,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.0,0.0,0.066,0.015
0.0,0.0,0.0,0.0,16.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.0,0.0,0.18,0.74,0.86,0.88,0.0,0.21,0.672,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.036,0.084,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.03,0.231,0.105,0.172,0.145,0.388,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.0,0.0,0.066,0.015
0.0,0.0,0.0,0.0,21.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.0,0.0,0.18,0.74,0.86,0.88,0.0,0.21,0.672,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.036,0.084,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.03,0.231,0.105,0.172,0.145,0.388,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.0,0.0,0.066,0.015
0.0,0.0,0.0,0.0,26.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.0,0.0,0.18,0.74,0.86,0.88,0.0,0.21,0.672,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.036,0.084,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.03,0.231,0.105,0.172,0.145,0.388,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.0,0.0,0.066,0.015
0.0,0.0,0.0,0.0,31.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.0,0.0,0.18,0.74,0.86,0.88,0.0,0.21,0.672,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.036,0.084,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.03,0.231,0.105,0.172,0.145,0.388,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.0,0.0,0.066,0.015
0.0,0.0,0.0,0.0,36.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.0,0.0,0.18,0.74,0.86,0.88,0.0,0.21,0.672,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.036,0.084,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.03,0.231,0.105,0.172,0.145,0.388,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.0,0.0,0.066,0.015
0.0,0.0,0.0,0.0,41.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.0,0.0,0.18,0.74,0.86,0.88,0.0,0.21,0.672,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.036,0.084,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.03,0.231,0.105,0.172,0.145,0.388,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.0,0.0,0.066,0.015
0.0,0.0,0.0,0.0,46.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.0,0.0,0.18,0.74,0.86,0.88,0.0,0.21,0.672,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.036,0.084,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.03,0.231,0.105,0.172,0.145,0.388,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.0,0.0,0.066,0.015
0.0,0.0,0.0,0.0,51.0,0.9,0.8,0.0,0.0,0.0,0.7,0.0,0.9,0.86,0.78,0.8,0.72,0.76,0.88,0.86,0.0,0.676,0.672,0.674,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.0,0.141,0.06,0.11,0.115,0.23,0.076,0.045,0.036,0.0,0.0,0.023,0.05,0.099,0.42,0.717,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0656,0.015,0.118,0.0,0.015,0.006,0.228,0.0
0.0,0.0,0.0,0.0,56.0,0.9,0.8,0.0,0.0,0.0,0.7,0.0,0.9,0.86,0.78,0.8,0.72,0.76,0.88,0.86,0.0,0.676,0.672,0.674,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.0,0.141,0.06,0.11,0.115,0.23,0.076,0.045,0.036,0.0,0.0,0.023,0.05,0.099,0.42,0.717,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0656,0.015,0.118,0.0,0.015,0.006,0.228,0.0
0.0,0.0,0.0,0.0,61.0,0.9,0.8,0.0,0.0,0.0,0.7,0.0,0.9,0.86,0.78,0.8,0.72,0.76,0.88,0.86,0.0,0.676,0.672,0.674,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.0,0.141,0.06,0.11,0.115,0.23,0.076,0.045,0.036,0.0,0.0,0.023,0.05,0.099,0.42,0.717,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0656,0.015,0.118,0.0,0.015,0.006,0.228,0.0
0.0,0.0,0.0,0.0,66.0,0.9,0.8,0.0,0.0,0.0,0.7,0.0,0.9,0.86,0.78,0.8,0.72,0.76,0.88,0.86,0.0,0.676,0.672,0.674,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.0,0.141,0.06,0.11,0.115,0.23,0.076,0.045,0.036,0.0,0.0,0.023,0.05,0.099,0.42,0.717,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0656,0.015,0.118,0.0,0.015,0.006,0.228,0.0
0.0,0.0,0.0,0.0,71.0,0.9,0.8,0.0,0.0,0.0,0.7,0.0,0.9,0.86,0.78,0.8,0.72,0.76,0.88,0.86,0.0,0.676,0.672,0.674,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.0,0.141,0.06,0.11,0.115,0.23,0.076,0.045,0.036,0.0,0.0,0.023,0.05,0.099,0.42,0.717,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0656,0.015,0.118,0.0,0.015,0.006,0.228,0.0
0.0,0.0,0.0,0.0,76.0,0.9,0.8,0.0,0.0,0.0,0.7,0.0,0.9,0.86,0.78,0.8,0.72,0.76,0.88,0.86,0.0,0.676,0.672,0.674,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.0,0.141,0.06,0.11,0.115,0.23,0.076,0.045,0.036,0.0,0.0,0.023,0.05,0.099,0.42,0.717,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0656,0.015,0.118,0.0,0.015,0.006,0.228,0.0
0.0,0.0,0.0,0.0,81.0,0.9,0.8,0.0,0.0,0.0,0.7,0.0,0.9,0.86,0.78,0.8,0.72,0.76,0.88,0.86,0.0,0.676,0.672,0.674,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.0,0.141,0.06,0.11,0.115,0.23,0.076,0.045,0.036,0.0,0.0,0.023,0.05,0.099,0.42,0.717,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0656,0.015,0.118,0.0,0.015,0.006,0.228,0.0
0.0,0.0,0.0,0.0,86.0,0.9,0.8,0.0,0.0,0.0,0.7,0.0,0.9,0.86,0.78,0.8,0.72,0.76,0.88,0.86,0.0,0.676,0.672,0.674,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.0,0.141,0.06,0.11,0.115,0.23,0.076,0.045,0.036,0.0,0.0,0.023,0.05,0.099,0.42,0.717,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0656,0.015,0.118,0.0,0.015,0.006,0.228,0.0
0.0,0.0,0.0,0.0,91.0,0.9,0.8,0.0,0.0,0.0,0.7,0.0,0.9,0.86,0.78,0.8,0.72,0.76,0.88,0.86,0.0,0.676,0.672,0.674,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.0,0.141,0.06,0.11,0.115,0.23,0.076,0.045,0.036,0.0,0.0,0.023,0.05,0.099,0.42,0.717,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0656,0.015,0.118,0.0,0.015,0.006,0.228,0.0
0.0,0.0,0.0,0.0,96.0,0.9,0.8,0.0,0.0,0.0,0.7,0.0,0.9,0.86,0.78,0.8,0.72,0.76,0.88,0.86,0.0,0.676,0.672,0.674,0.0,0.09,0.08,0.0,0.0,0.0,0.084,0.0,0.141,0.06,0.11,0.115,0.23,0.076,0.045,0.036,0.0,0.0,0.023,0.05,0.099,0.42,0.717,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0656,0.015,0.118,0.0,0.015,0.006,0.228,0.0
0.0,0.0,0.0,0.0,101.0,0.9,0.8,0.9,0.7,0.7,0.7,0.7,0.9,0.86,0.9,0.86,0.88,0.8,0.88,0.88,0.518,0.748,0.672,0.684,0.672,0.09,0.09,0.09,0.084,0.084,0.084,0.084,0.106,0.1,0.154,0.11,0.155,0.282,0.19,0.091,0.22,0.265,0.0,0.005,0.101,0.4,0.837,0.135,0.03,0.0,0.045,0.0,0.01,0.0,0.2258,0.0,0.0904,0.015,0.1702,0.005,0.145,0.0,0.0632,0.0
0.0,0.0,0.0,0.0,106.0,0.9,0.8,0.9,0.7,0.7,0.7,0.7,0.9,0.86,0.9,0.86,0.88,0.8,0.88,0.88,0.518,0.748,0.672,0.684,0.672,0.09,0.09,0.09,0.084,0.084,0.084,0.084,0.106,0.1,0.154,0.11,0.155,0.282,0.19,0.091,0.22,0.265,0.0,0.005,0.101,0.4,0.837,0.135,0.03,0.0,0.045,0.0,0.01,0.0,0.2258,0.0,0.0904,0.015,0.1702,0.005,0.145,0.0,0.0632,0.0
0.0,0.0,0.0,0.0,111.0,0.9,0.8,0.9,0.7,0.7,0.7,0.7,0.9,0.86,0.9,0.86,0.88,0.8,0.88,0.88,0.518,0.748,0.672,0.684,0.672,0.09,0.09,0.09,0.084,0.084,0.084,0.084,0.106,0.1,0.154,0.11,0.155,0.282,0.19,0.091,0.22,0.265,0.0,0.005,0.101,0.4,0.837,0.135,0.03,0.0,0.045,0.0,0.01,0.0,0.2258,0.0,0.0904,0.015,0.1702,0.005,0.145,0.0,0.0632,0.0
0.0,0.0,0.0,0.0,116.0,0.9,0.8,0.9,0.7,0.7,0.7,0.7,0.9,0.86,0.9,0.86,0.88,0.8,0.88,0.88,0.518,0.748,0.672,0.684,0.672,0.09,0.09,0.09,0.084,0.084,0.084,0.084,0.106,0.1,0.154,0.11,0.155,0.282,0.19,0.091,0.22,0.265,0.0,0.005,0.101,0.4,0.837,0.135,0.03,0.0,0.045,0.0,0.01,0.0,0.2258,0.0,0.0904,0.015,0.1702,0.005,0.145,0.0,0.0632,0.0
0.0,0.0,0.0,0.0,121.0,0.9,0.8,0.9,0.7,0.7,0.7,0.7,0.9,0.86,0.9,0.86,0.88,0.8,0.88,0.88,0.518,0.748,0.672,0.684,0.672,0.09,0.09,0.09,0.084,0.084,0.084,0.084,0.106,0.1,0.154,0.11,0.155,0.282,0.19,0.091,0.22,0.265,0.0,0.005,0.101,0.4,0.837,0.135,0.03,0.0,0.045,0.0,0.01,0.0,0.2258,0.0,0.0904,0.015,0.1702,0.005,0.145,0.0,0.0632,0.0
0.0,0.0,0.0,0.0,126.0,0.9,0.8,0.9,0.7,0.7,0.7,0.7,0.9,0.86,0.9,0.86,0.88,0.8,0.88,0.88,0.518,0.748,0.672,0.684,0.672,0.09,0.09,0.09,0.084,0.084,0.084,0.084,0.106,0.1,0.154,0.11,0.155,0.282,0.19,0.091,0.22,0.265,0.0,0.005,0.101,0.4,0.837,0.135,0.03,0.0,0.045,0.0,0.01,0.0,0.2258,0.0,0.0904,0.015,0.1702,0.005,0.145,0.0,0.0632,0.0
0.0,0.0,0.0,0.0,131.0,0.9,0.8,0.9,0.7,0.7,0.7,0.7,0.9,0.86,0.9,0.86,0.88,0.8,0.88,0.88,0.518,0.748,0.672,0.684,0.672,0.09,0.09,0.09,0.084,0.084,0.084,0.084,0.106,0.1,0.154,0.11,0.155,0.282,0.19,0.091,0.22,0.265,0.0,0.005,0.101,0.4,0.837,0.135,0.03,0.0,0.045,0.0,0.01,0.0,0.2258,0.0,0.0904,0.015,0.1702,0.005,0.145,0.0,0.0632,0.0
0.0,0.0,0.0,0.0,136.0,0.9,0.8,0.9,0.7,0.7,0.7,0.7,0.9,0.86,0.9,0.86,0.88,0.8,0.88,0.88,0.518,0.748,0.672,0.684,0.672,0.09,0.09,0.09,0.084,0.084,0.084,0.084,0.106,0.1,0.154,0.11,0.155,0.282,0.19,0.091,0.22,0.265,0.0,0.005,0.101,0.4,0.837,0.135,0.03,0.0,0.045,0.0,0.01,0.0,0.2258,0.0,0.0904,0.015,0.1702,0.005,0.145,0.0,0.0632,0.0
0.0,0.0,0.0,0.0,141.0,0.9,0.8,0.9,0.7,0.7,0.7,0.7,0.9,0.86,0.9,0.86,0.88,0.8,0.88,0.88,0.518,0.748,0.672,0.684,0.672,0.09,0.09,0.09,0.084,0.084,0.084,0.084,0.106,0.1,0.154,0.11,0.155,0.282,0.19,0.091,0.22,0.265,0.0,0.005,0.101,0.4,0.837,0.135,0.03,0.0,0.045,0.0,0.01,0.0,0.2258,0.0,0.0904,0.015,0.1702,0.005,0.145,0.0,0.0632,0.0
0.0,0.0,0.0,0.0,146.0,0.9,0.8,0.9,0.7,0.7,0.7,0.7,0.9,0.86,0.9,0.86,0.88,0.8,0.88,0.88,0.518,0.748,0.672,0.684,0.672,0.09,0.09,0.09,0.084,0.084,0.084,0.084,0.106,0.1,0.154,0.11,0.155,0.282,0.19,0.091,0.22,0.265,0.0,0.005,0.101,0.4,0.837,0.135,0.03,0.0,0.045,0.0,0.01,0.0,0.2258,0.0,0.0904,0.015,0.1702,0.005,0.145,0.0,0.0632,0.0
0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,201.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.0,0.0,0.18,0.74,0.86,0.88,0.0,0.21,0.672,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.036,0.084,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.03,0.231,0.105,0.172,0.145,0.388,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.0,0.0,0.066,0.015
0.0,0.0,0.0,0.0,206.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.0,0.0,0.18,0.74,0.86,0.88,0.0,0.21,0.672,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.036,0.084,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.03,0.231,0.105,0.172,0.145,0.388,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.0,0.0,0.066,0.015
0.0,0.0,0.0,0.0,211.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.0,0.0,0.18,0.74,0.86,0.88,0.0,0.21,0.672,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.036,0.084,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.03,0.231,0.105,0.172,0.145,0.388,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.0,0.0,0.066,0.015
0.0,0.0,0.0,0.0,216.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.0,0.0,0.18,0.74,0.86,0.88,0.0,0.21,0.672,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.036,0.084,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.03,0.231,0.105,0.172,0.145,0.388,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.0,0.0,0.066,0.015
0.0,0.0,0.0,0.0,221.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.0,0.0,0.18,0.74,0.86,0.88,0.0,0.21,0.672,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.036,0.084,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.03,0.231,0.105,0.172,0.145,0.388,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.0,0.0,0.066,0.015
0.0,0.0,0.0,0.0,226.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.0,0.0,0.18,0.74,0.86,0.88,0.0,0.21,0.672,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.036,0.084,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.03,0.231,0.105,0.172,0.145,0.388,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.0,0.0,0.066,0.015
0.0,0.0,0.0,0.0,231.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.0,0.0,0.18,0.74,0.86,0.88,0.0,0.21,0.672,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.036,0.084,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.03,0.231,0.105,0.172,0.145,0.388,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.0,0.0,0.066,0.015
0.0,0.0,0.0,0.0,236.0,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.9,0.86,0.0,0.0,0.18,0.74,0.86,0.88,0.0,0.21,0.672,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.036,0.084,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.03,0.231,0.105,0.172,0.145,0.388,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.06,0.0,0.0,0.0,0.066,0.015
